utterance_id,speaker_id,speaker_role_raw,utterance,Comment,,Comments,session_id,annotation1,annotator_name1,annotation2,annotator_name2,Diff_annotations
4659,BRO,Brother,Tico il est en train de porter quelque chose .,,, ,Anae/2428.cha,1,clara,,,
4660,MOT,mother,[=! rit] .,,, ,Anae/2428.cha,NA,clara,,,
4661,CHI,target_child,Tico .,,, ,Anae/2428.cha,MOT,clara,,,
4662,MOT,mother,< c'est fini ?,,, ,Anae/2428.cha,1,clara,,,
4663,CHI,target_child,il est là-haut Tico .,,, ,Anae/2428.cha,MOT,clara,,,
4664,CHI,target_child,ah !,%act CHI essaye de tourner la page ,,%act CHI essaye de tourner la page  ,Anae/2428.cha,MOT,clara,,,
4665,CHI,target_child,j'arrive pas à enlever la page .,,, ,Anae/2428.cha,MOT,clara,,,
4666,BRO,Brother,c'est normal c'est fini .,,, ,Anae/2428.cha,1,clara,,,
4667,CHI,target_child,.,%act CHI ouvre une fenêtre du livre ,,%act CHI ouvre une fenêtre du livre  ,Anae/2428.cha,NA,clara,,,
4668,MOT,mother,bah qu'est-ce qu'ils font eux ?,,, ,Anae/2428.cha,1,clara,,,
4669,CHI,target_child,i(ls) dansent .,,, ,Anae/2428.cha,MOT,clara,,,
4670,MOT,mother,ils dansent ?,,, ,Anae/2428.cha,1,clara,,,
4671,CHI,target_child,et là ?,%act CHI ouvre une autre fenêtre du livre ,,%act CHI ouvre une autre fenêtre du livre  ,Anae/2428.cha,MOT,clara,,,
4672,MOT,mother,qu'est-ce qu'il a sur sa tête ?,,, ,Anae/2428.cha,1,clara,,,
4673,CHI,target_child,l'est cassé .,,, ,Anae/2428.cha,MOT,clara,,,
4674,MOT,mother,hum .,,, ,Anae/2428.cha,1,clara,,,
4675,BRO,Brother,hé on ouvre ?,,, ,Anae/2428.cha,1,clara,,,
4676,CHI,target_child,oh non i@p cassé .,,, ,Anae/2428.cha,BRO,clara,,,
4677,BRO,Brother,< han@i regarde les saucisses qui dansent .,,, ,Anae/2428.cha,1,clara,,,
4678,CHI,target_child,il est cassé Ael !,,, ,Anae/2428.cha,BRO,clara,,,
4679,MOT,mother,oui .,,, ,Anae/2428.cha,1,clara,,,
4680,CHI,target_child,l'est cassé .,,, ,Anae/2428.cha,MOT,clara,,,
4681,MOT,mother,est-ce que tu veux faire un p(e)tit dessin ?,,, ,Anae/2428.cha,1,clara,,,
4682,CHI,target_child,non j'a pas envie .,,, ,Anae/2428.cha,MOT,clara,,,
4683,OBS,Investigator,< <pour moi> [/] pour moi ?,,, ,Anae/2428.cha,1,clara,,,
4684,MOT,mother,< un petit dessin pour Aliyah ?,,, ,Anae/2428.cha,1,clara,,,
4685,CHI,target_child,non .,,, ,Anae/2428.cha,MOT,clara,,,
4686,MOT,mother,tu veux pas dessiner un Père Noël pour Aliyah ?,,, ,Anae/2428.cha,1,clara,,,
4687,CHI,target_child,non .,,, ,Anae/2428.cha,MOT,clara,,,
4688,MOT,mother,oh .,,, ,Anae/2428.cha,1,clara,,,
4689,MOT,mother,elle va être triste Aliyah .,,, ,Anae/2428.cha,1,clara,,,
4690,OBS,Investigator,< ou une momie .,,, ,Anae/2428.cha,1,clara,,,
4691,MOT,mother,ou une momie tu veux pas dessiner la momie ?,,, ,Anae/2428.cha,1,clara,,,
4692,CHI,target_child,non .,,, ,Anae/2428.cha,MOT,clara,,,
4693,OBS,Investigator,ou un Kirikou ?,,, ,Anae/2428.cha,1,clara,,,
4694,CHI,target_child,non .,,, ,Anae/2428.cha,MOT,clara,,,
4695,MOT,mother,allez !,,, ,Anae/2428.cha,1,clara,,,
4696,CHI,target_child,non .,,, ,Anae/2428.cha,MOT,clara,,,
4697,MOT,mother,allez !,,, ,Anae/2428.cha,1,clara,,,
4698,CHI,target_child,non .,,, ,Anae/2428.cha,MOT,clara,,,
4699,MOT,mother,allez !,,, ,Anae/2428.cha,1,clara,,,
4700,BRO,Brother,< tu dessines Karaba ?,,, ,Anae/2428.cha,1,clara,,,
4701,CHI,target_child,non .,,, ,Anae/2428.cha,BRO,clara,,,
4702,MOT,mother,tu sais que Aliyah elle connaît bien le papa de Kirikou ?,,, ,Anae/2428.cha,1,clara,,,
4703,CHI,target_child,non .,,, ,Anae/2428.cha,MOT,clara,,,
4704,MOT,mother,si .,,, ,Anae/2428.cha,1,clara,,,
4705,CHI,target_child,non .,,, ,Anae/2428.cha,MOT,clara,,,
4706,MOT,mother,bah si !,,, ,Anae/2428.cha,1,clara,,,
4707,CHI,target_child,non .,,, ,Anae/2428.cha,MOT,clara,,,
4708,MOT,mother,< [=! rit] .,,, ,Anae/2428.cha,NA,clara,,,
4709,MOT,mother,qu'est-ce que tu veux faire alors ?,,, ,Anae/2428.cha,1,clara,,,
4710,MOT,mother,on fait un puzzle ?,,, ,Anae/2428.cha,1,clara,,,
4711,CHI,target_child,non .,,, ,Anae/2428.cha,MOT,clara,,,
4712,MOT,mother,non ?,,, ,Anae/2428.cha,1,clara,,,
4713,MOT,mother,on fait quoi ?,,, ,Anae/2428.cha,1,clara,,,
4714,OBS,Investigator,on fait un câlin ?,,, ,Anae/2428.cha,1,clara,,,
4715,MOT,mother,on fait un câlin ?,,, ,Anae/2428.cha,1,clara,,,
4716,CHI,target_child,non .,%act CHI se touche l'oreille,,%act CHI se touche l'oreille ,Anae/2428.cha,MOT,clara,,,
4717,MOT,mother,t(u) as encore mal à ton oreille ?,,, ,Anae/2428.cha,1,clara,,,
4718,CHI,target_child,‹non [=! gémit]› .,,, ,Anae/2428.cha,MOT,clara,,,
4719,MOT,mother,tu vas montrer au docteur ?,,, ,Anae/2428.cha,1,clara,,,
4720,CHI,target_child,< aïe .,%act CHI se tient l'oreille ,,%act CHI se tient l'oreille  ,Anae/2428.cha,MOT,clara,,,
4721,MOT,mother,est-ce que tu veux du sirop ?,,, ,Anae/2428.cha,1,clara,,,
4722,CHI,target_child,ouais .,,, ,Anae/2428.cha,MOT,clara,,,
4723,MOT,mother,oui je vais chercher le sirop ?,,, ,Anae/2428.cha,1,clara,,,
4724,MOT,mother,alors attends moi ici je vais le chercher .,%act MOT pose CHI par terre ,,%act MOT pose CHI par terre  ,Anae/2428.cha,1,clara,,,
4725,OBS,Investigator,c'est le sirop pour l'oreille ?,,, ,Anae/2428.cha,1,clara,,,
4726,OBS,Investigator,pour soigner l'oreille ?,,, ,Anae/2428.cha,1,clara,,,
4727,CHI,target_child,[=! hoche la tête] .,%act CHI fait oui de la tête ,,%act CHI fait oui de la tête  ,Anae/2428.cha,NA,clara,,,
4728,OBS,Investigator,oui ?,,, ,Anae/2428.cha,1,clara,,,
4729,CHI,target_child,pourquoi il est yyy le sirop ?,,, ,Anae/2428.cha,OBS,clara,,,
4730,OBS,Investigator,parce qu'(il) y a plein de sucre dedans !,,, ,Anae/2428.cha,1,clara,,,
4731,OBS,Investigator,tu aimes le sucre ?,,, ,Anae/2428.cha,1,clara,,,
4732,CHI,target_child,non .,,, ,Anae/2428.cha,OBS,clara,,,
4733,OBS,Investigator,t(u) aimes le chocolat ?,,, ,Anae/2428.cha,1,clara,,,
4734,CHI,target_child,non .,,, ,Anae/2428.cha,OBS,clara,,,
4735,OBS,Investigator,t(u) aimes les framboises ?,,, ,Anae/2428.cha,1,clara,,,
4736,CHI,target_child,non .,,, ,Anae/2428.cha,OBS,clara,,,
4737,OBS,Investigator,euh t(u) aimes les biscuits ?,,, ,Anae/2428.cha,1,clara,,,
4738,CHI,target_child,non .,,, ,Anae/2428.cha,OBS,clara,,,
4739,OBS,Investigator,la compote ?,,, ,Anae/2428.cha,1,clara,,,
4740,CHI,target_child,non .,,, ,Anae/2428.cha,OBS,clara,,,
4741,BRO,Brother,elle aime tout !,,, ,Anae/2428.cha,OBS,clara,,,
4742,OBS,Investigator,< les pâtes ?,,, ,Anae/2428.cha,1,clara,,,
4743,BRO,Brother,elle aime tout en plus hein !,,, ,Anae/2428.cha,OBS,clara,,,
4744,OBS,Investigator,ouais je sais !,,, ,Anae/2428.cha,1,clara,,,
4745,OBS,Investigator,j'ai déjà mangé avec toi Anaé tu manges tout !,,, ,Anae/2428.cha,1,clara,,,
4746,CHI,target_child,<je vole> [/] je vole avec le yyy .,%act CHI fait voler son doudou ,,%act CHI fait voler son doudou  ,Anae/2428.cha,OBS,clara,,,
4747,OBS,Investigator,qu'est-ce t(u) as dit ?,,, ,Anae/2428.cha,1,clara,,,
4748,CHI,target_child,mais je vole avec Petit Ours Brun .,int Petit Ours Brun/3/,,int Petit Ours Brun/3/ ,Anae/2428.cha,OBS,clara,,,
4749,BRO,Brother,< <je vole> [/] je vole avec Petit Ours Brun .,,, ,Anae/2428.cha,1,clara,,,
4750,OBS,Investigator,ah c'est Ours Brun qui vole ou c'est toi ?,,, ,Anae/2428.cha,1,clara,,,
4751,BRO,Brother,non Petit Ours Brun !,,, ,Anae/2428.cha,OBS,clara,,,
4752,OBS,Investigator,Petit Ours Brun !,,, ,Anae/2428.cha,BRO,clara,,,
4753,BRO,Brother,Petit Ours Brun !,,, ,Anae/2428.cha,OBS,clara,,,
4754,OBS,Investigator,parce que sinon ça marche pas si on dit pas petit ?,,, ,Anae/2428.cha,BRO,clara,,,
4755,OBS,Investigator,c'est pas lui .,,, ,Anae/2428.cha,BRO,clara,,,
4756,BRO,Brother,< ben .,,, ,Anae/2428.cha,OBS,clara,,,
4757,CHI,target_child,‹maman [=! crie]› .,,, ,Anae/2428.cha,MOT,clara,,,
4758,OBS,Investigator,elle amène le sirop .,,, ,Anae/2428.cha,1,clara,,,
4759,BRO,Brother,Petit Ours Brun .,,, ,Anae/2428.cha,?,clara,,,
4760,OBS,Investigator,il est quelle couleur le sirop ?,,, ,Anae/2428.cha,1,clara,,,
4761,CHI,target_child,euh rose .,,, ,Anae/2428.cha,OBS,clara,,,
4762,OBS,Investigator,rouge ?,,, ,Anae/2428.cha,1,clara,,,
4763,CHI,target_child,rose .,,, ,Anae/2428.cha,OBS,clara,,,
4764,OBS,Investigator,il est à la fraise ?,,, ,Anae/2428.cha,1,clara,,,
4765,CHI,target_child,euh non à la rose .,,, ,Anae/2428.cha,OBS,clara,,,
4766,OBS,Investigator,à la tomate ?,,, ,Anae/2428.cha,1,clara,,,
4767,CHI,target_child,rose .,,, ,Anae/2428.cha,OBS,clara,,,
4768,OBS,Investigator,oui il est bien rouge !,,, ,Anae/2428.cha,1,clara,,,
4769,OBS,Investigator,ouh là là !,,, ,Anae/2428.cha,1,clara,,,
4770,MOT,mother,.,%act MOT donne le sirop à CHI ,,%act MOT donne le sirop à CHI  ,Anae/2428.cha,NA,clara,,,
4771,MOT,mother,Ael tu peux aller chercher la serviette d' Anaé dans la cuisine si il te plaît ?,,, ,Anae/2428.cha,BRO,clara,,,
4772,OBS,Investigator,< c'est de l'Orelox .,,, ,Anae/2428.cha,MOT,clara,,,
4773,OBS,Investigator,non ah non c'est ...,,, ,Anae/2428.cha,MOT,clara,,,
4774,MOT,mother,non <c'est du> [//] c'est de l'Advil .,,, ,Anae/2428.cha,OBS,clara,,,
4775,OBS,Investigator,ah d'accord .,,, ,Anae/2428.cha,MOT,clara,,,
4776,OBS,Investigator,l'Orelox ça doit être blanc .,,, ,Anae/2428.cha,MOT,clara,,,
4777,MOT,mother,< voilà .,,, ,Anae/2428.cha,OBS,clara,,,
4778,MOT,mother,oui je crois .,,, ,Anae/2428.cha,OBS,clara,,,
4779,MOT,mother,tu bois de l'eau ?,,, ,Anae/2428.cha,1,clara,,,
4780,MOT,mother,je vais chercher ta serviette .,,, ,Anae/2428.cha,1,clara,,,
4781,CHI,target_child,.,%act CHI boit un verre d'eau ,,%act CHI boit un verre d'eau  ,Anae/2428.cha,NA,clara,,,
4782,CHI,target_child,[=! bruits de bouche] .,,, ,Anae/2428.cha,NA,clara,,,
4783,OBS,Investigator,c'était bon ?,,, ,Anae/2428.cha,1,clara,,,
4784,CHI,target_child,yyy .,,, ,Anae/2428.cha,OBS,clara,,,
4785,OBS,Investigator,t(u) auras moins mal maintenant .,,, ,Anae/2428.cha,1,clara,,,
4786,OBS,Investigator,alors tu lui as demandé quoi au Père Noël comme cadeau ?,,, ,Anae/2428.cha,1,clara,,,
4787,OBS,Investigator,tu te rappelles ?,,, ,Anae/2428.cha,1,clara,,,
4788,OBS,Investigator,tu lui as demandé un cadeau ?,,, ,Anae/2428.cha,1,clara,,,
4789,OBS,Investigator,tu sais pas ?,,, ,Anae/2428.cha,1,clara,,,
4790,CHI,target_child,[=! fait non de la tête] .,,, ,Anae/2428.cha,NA,clara,,,
4791,OBS,Investigator,non ?,,, ,Anae/2428.cha,1,clara,,,
4792,OBS,Investigator,c'est bientôt hein !,,, ,Anae/2428.cha,1,clara,,,
4793,OBS,Investigator,dans deux jours !,,, ,Anae/2428.cha,1,clara,,,
4794,BRO,Brother,< <moi j'ai un> [/] moi j'ai un livre pour dessiner déjà .,,, ,Anae/2428.cha,OBS,clara,,,
4795,OBS,Investigator,ah ouais .,,, ,Anae/2428.cha,BRO,clara,,,
4796,BRO,Brother,mais c'est juste des pochoirs .,,, ,Anae/2428.cha,OBS,clara,,,
4797,BRO,Brother,pour dessiner .,,, ,Anae/2428.cha,OBS,clara,,,
4798,OBS,Investigator,< hum .,,, ,Anae/2428.cha,BRO,clara,,,
4799,BRO,Brother,je l'amène ?,,, ,Anae/2428.cha,OBS,clara,,,
4800,OBS,Investigator,ouais .,,, ,Anae/2428.cha,BRO,clara,,,
4801,BRO,Brother,il y a des images dessous les pochoirs .,,, ,Anae/2428.cha,OBS,clara,,,
4802,OBS,Investigator,et toi t(u) as eu un cadeau aussi Anaé ?,,, ,Anae/2428.cha,1,clara,,,
4803,OBS,Investigator,du travail de maman ?,,, ,Anae/2428.cha,1,clara,,,
4804,OBS,Investigator,ah !,,, ,Anae/2428.cha,?,clara,,,
4805,MOT,mother,[=! rit] .,,, ,Anae/2428.cha,NA,clara,,,
4806,OBS,Investigator,je me suis pris les pieds !,,, ,Anae/2428.cha,?,clara,,,
4807,MOT,mother,dans les crayons !,,, ,Anae/2428.cha,OBS,clara,,,
4808,OBS,Investigator,ouh là là tu viens m'aider à ramasser Anaé ?,,, ,Anae/2428.cha,1,clara,,,
4809,MOT,mother,< catastrophe [/] catastrophe !,,, ,Anae/2428.cha,1,clara,,,
4810,OBS,Investigator,catastrophe j'ai tout fait tomber !,,, ,Anae/2428.cha,1,clara,,,
4811,OBS,Investigator,viens voir !,,, ,Anae/2428.cha,1,clara,,,
4812,CHI,target_child,< .,%act CHI avance vers OBS ,,%act CHI avance vers OBS  ,Anae/2428.cha,NA,clara,,,
4813,OBS,Investigator,ohlàlà là là là là !,,, ,Anae/2428.cha,1,clara,,,
4814,MOT,mother,oh là !,com on entend un bruit comme de chute venant de l'étage,,com on entend un bruit comme de chute venant de l'étage ,Anae/2428.cha,1,clara,,,
4815,MOT,mother,ça va ?,add à BRO,,add à BRO ,Anae/2428.cha,BRO,clara,,,
4816,BRO,Brother,oui !,com BRO répond depuis l'étage,,com BRO répond depuis l'étage ,Anae/2428.cha,MOT,clara,,,
4817,OBS,Investigator,bon .,,, ,Anae/2428.cha,1,clara,,,
4818,MOT,mother,qu'est-ce que c'est qui est tombé ?,add à BRO,,add à BRO ,Anae/2428.cha,BRO,clara,,,
4819,BRO,Brother,des livres .,,, ,Anae/2428.cha,MOT,clara,,,
4820,CHI,target_child,tu peux l'ouvrir ?,%act CHI tend la compote à MOT ,,%act CHI tend la compote à MOT  ,Anae/2428.cha,MOT,clara,,,
4821,MOT,mother,oui .,,, ,Anae/2428.cha,1,clara,,,
4822,BRO,Brother,j'ai voulu prendre un livre .,,, ,Anae/2428.cha,MOT,clara,,,
4823,MOT,mother,oui .,,, ,Anae/2428.cha,BRO,clara,,,
4824,BRO,Brother,bah tout c'est tombé .,,, ,Anae/2428.cha,MOT,clara,,,
4825,MOT,mother,j'arrive .,,, ,Anae/2428.cha,BRO,clara,,,
4826,BRO,Brother,un livre d' en haut .,,, ,Anae/2428.cha,MOT,clara,,,
4827,MOT,mother,bah oui mais faut demander quand c'est un livre d' en haut Ael .,,, ,Anae/2428.cha,BRO,clara,,,
4828,MOT,mother,merci maman .,%act MOT donne la compote à CHI ,,%act MOT donne la compote à CHI  ,Anae/2428.cha,1,clara,,,
4829,CHI,target_child,yyy .,com CHI parle avec la compote dans la bouche ,,com CHI parle avec la compote dans la bouche  ,Anae/2428.cha,MOT,clara,,,
4830,OBS,Investigator,c'est bon ?,,, ,Anae/2428.cha,1,clara,,,
4831,CHI,target_child,[=! bruits de bouche] .,%act CHI mange sa compote ,,%act CHI mange sa compote  ,Anae/2428.cha,NA,clara,,,
4832,OBS,Investigator,c'est ça les pochoirs ?,,, ,Anae/2428.cha,BRO,clara,,,
4833,BRO,Brother,oui .,,, ,Anae/2428.cha,OBS,clara,,,
4834,OBS,Investigator,wouha@i !,,, ,Anae/2428.cha,BRO,clara,,,
4835,CHI,target_child,.,%act CHI se tourne vers BRO pour regarder le livre ,,%act CHI se tourne vers BRO pour regarder le livre  ,Anae/2428.cha,NA,clara,,,
4836,OBS,Investigator,je dessine les pirates .,,, ,Anae/2428.cha,1,clara,,,
4837,BRO,Brother,Anaé ?,,, ,Anae/2428.cha,1,clara,,,
4838,BRO,Brother,regarde .,,, ,Anae/2428.cha,1,clara,,,
4839,CHI,target_child,.,%act CHI se retourne ,,%act CHI se retourne  ,Anae/2428.cha,NA,clara,,,
4840,OBS,Investigator,Anaé elle se régale .,,, ,Anae/2428.cha,1,clara,,,
4841,BRO,Brother,en fait c'est ça les pochoirs .,,, ,Anae/2428.cha,OBS,clara,,,
4842,BRO,Brother,ah on est pas à la bonne page .,,, ,Anae/2428.cha,OBS,clara,,,
4843,CHI,target_child,.,%act CHI se retourne pour regarder le livre ,,%act CHI se retourne pour regarder le livre  ,Anae/2428.cha,NA,clara,,,
4844,BRO,Brother,la première .,,, ,Anae/2428.cha,OBS,clara,,,
4845,BRO,Brother,c'est ça !,,, ,Anae/2428.cha,OBS,clara,,,
4846,BRO,Brother,regarde .,,, ,Anae/2428.cha,OBS,clara,,,
4847,OBS,Investigator,< ah et vous avez tous eu un cadeau ?,,, ,Anae/2428.cha,BRO,clara,,,
4848,MOT,mother,mais t(u) as pas eu ça toi au [//] à mon travail .,,, ,Anae/2428.cha,BRO,clara,,,
4849,OBS,Investigator,ah !,,, ,Anae/2428.cha,BRO,clara,,,
4850,BRO,Brother,< non mais ça c'est le marché aux livres .,,, ,Anae/2428.cha,MOT,clara,,,
4851,MOT,mother,ah oui tu as eu un [/] un jeu .,,, ,Anae/2428.cha,BRO,clara,,,
4852,OBS,Investigator,< ah !,,, ,Anae/2428.cha,BRO,clara,,,
4853,MOT,mother,tiens prend une compote .,%act MOT tend une compote à CHI,,%act MOT tend une compote à CHI ,Anae/2428.cha,1,clara,,,
4854,OBS,Investigator,et Anaé elle a eu quoi ?,,, ,Anae/2428.cha,1,clara,,,
4855,BRO,Brother,merci .,,, ,Anae/2428.cha,MOT,clara,,,
4856,MOT,mother,de la pâte à modeler !,,, ,Anae/2428.cha,OBS,clara,,,
4857,OBS,Investigator,< ah c'est le cadeau du +...,,, ,Anae/2428.cha,MOT,clara,,,
4858,OBS,Investigator,d'accord !,,, ,Anae/2428.cha,MOT,clara,,,
4859,MOT,mother,est-ce que tu veux des gâteaux comme ça Anaé regarde .,%act MOT tend une boîte de gâteaux à CHI,,%act MOT tend une boîte de gâteaux à CHI ,Anae/2428.cha,1,clara,,,
4860,CHI,target_child,euh ouais !,%act CHI se retourne pour regarder le paquet de gâteaux ,,%act CHI se retourne pour regarder le paquet de gâteaux  ,Anae/2428.cha,MOT,clara,,,
4861,MOT,mother,à la framboise .,,, ,Anae/2428.cha,1,clara,,,
4862,MOT,mother,tu les aimes ceux-là ?,,, ,Anae/2428.cha,1,clara,,,
4863,MOT,mother,oui ?,,, ,Anae/2428.cha,1,clara,,,
4864,MOT,mother,essuie ta bouche avec ta serviette .,,, ,Anae/2428.cha,1,clara,,,
4865,CHI,target_child,.,%act CHI essuie sa bouche ,,%act CHI essuie sa bouche  ,Anae/2428.cha,NA,clara,,,
4866,CHI,target_child,là .,%act CHI tend sa serviette ,,%act CHI tend sa serviette  ,Anae/2428.cha,MOT,clara,,,
4867,MOT,mother,tiens .,,, ,Anae/2428.cha,1,clara,,,
4868,MOT,mother,on ouvre ?,,, ,Anae/2428.cha,1,clara,,,
4869,CHI,target_child,.,%act CHI tend le bras pour prendre les gâteaux ,,%act CHI tend le bras pour prendre les gâteaux  ,Anae/2428.cha,NA,clara,,,
4870,CHI,target_child,yyy .,%act CHI prend le paquet de gâteaux ,,%act CHI prend le paquet de gâteaux  ,Anae/2428.cha,MOT,clara,,,
4871,CHI,target_child,xxx [=! chuchote] .,%act CHI ouvre le paquet de gâteaux ,,%act CHI ouvre le paquet de gâteaux  ,Anae/2428.cha,MOT,clara,,,
4872,MOT,mother,tiens faudra que tu colories ton Père Noël et le bonhomme de neige quand même .,%act MOT pose un dessin devant CHI ,,%act MOT pose un dessin devant CHI  ,Anae/2428.cha,1,clara,,,
4873,CHI,target_child,aïe .,%act CHI n'arrive pas à ouvrir le paquet de gâteaux,,%act CHI n'arrive pas à ouvrir le paquet de gâteaux ,Anae/2428.cha,MOT,clara,,,
4874,BRO,Brother,le drapeau .,,, ,Anae/2428.cha,1,clara,,,
4875,CHI,target_child,[=! bruit d'effort] .,%act CHI tire sur le papier pour l'ouvrir ,,%act CHI tire sur le papier pour l'ouvrir  ,Anae/2428.cha,NA,clara,,,
4876,MOT,mother,donne .,%act MOT prend le paquet de gâteaux ,,%act MOT prend le paquet de gâteaux  ,Anae/2428.cha,1,clara,,,
4877,CHI,target_child,[=! tousse] .,,, ,Anae/2428.cha,NA,clara,,,
4878,CHI,target_child,yyy .,,, ,Anae/2428.cha,MOT,clara,,,
4879,CHI,target_child,yyy .,,, ,Anae/2428.cha,MOT,clara,,,
4880,BRO,Brother,regarde ce-qui est écrit .,,, ,Anae/2428.cha,1,clara,,,
4881,MOT,mother,oui Ael .,,, ,Anae/2428.cha,BRO,clara,,,
4882,MOT,mother,attends je [/] je te l'ouvre ?,,, ,Anae/2428.cha,1,clara,,,
4883,CHI,target_child,mais j'arrive pas .,,, ,Anae/2428.cha,MOT,clara,,,
4884,CHI,target_child,.,%act CHI essaye d'arracher le papier ,,%act CHI essaye d'arracher le papier  ,Anae/2428.cha,NA,clara,,,
4885,MOT,mother,tiens .,,, ,Anae/2428.cha,1,clara,,,
4886,CHI,target_child,‹non [/]› non pas déchiré .,%act CHI tend les gâteaux à MOT ,,%act CHI tend les gâteaux à MOT  ,Anae/2428.cha,MOT,clara,,,
4887,MOT,mother,bah prends un qui est pas déchiré .,,, ,Anae/2428.cha,1,clara,,,
4888,MOT,mother,celui-là il est pas déchiré .,,, ,Anae/2428.cha,1,clara,,,
4889,CHI,target_child,.,%act CHI tend le bras pour prendre le gâteau ,,%act CHI tend le bras pour prendre le gâteau  ,Anae/2428.cha,NA,clara,,,
4890,MOT,mother,tiens .,,, ,Anae/2428.cha,1,clara,,,
4891,CHI,target_child,‹non [/]› <non pas déchiré> [=! gémit] .,int non non/2/maman/2/,,int non non/2/maman/2/ ,Anae/2428.cha,MOT,clara,,,
4892,MOT,mother,mais quoi ?,,, ,Anae/2428.cha,1,clara,,,
4893,CHI,target_child,<je veux> [=! gémit] ...,,, ,Anae/2428.cha,MOT,clara,,,
4894,MOT,mother,il est pas déchiré .,,, ,Anae/2428.cha,1,clara,,,
4895,MOT,mother,oh tu es fatiguée toi .,,, ,Anae/2428.cha,1,clara,,,
4896,CHI,target_child,<pas déchiré> [=! gémit] .,,, ,Anae/2428.cha,MOT,clara,,,
4897,MOT,mother,je comprends pas ce-que tu veux .,,, ,Anae/2428.cha,1,clara,,,
4898,MOT,mother,ceux-là tu veux ?,,, ,Anae/2428.cha,1,clara,,,
4899,MOT,mother,ceux de derrière ?,,, ,Anae/2428.cha,1,clara,,,
4900,CHI,target_child,<non pas derrière> [=! gémit] .,,, ,Anae/2428.cha,MOT,clara,,,
4901,MOT,mother,bon .,,, ,Anae/2428.cha,1,clara,,,
4902,MOT,mother,est-ce que tu veux essayer les nouveaux feutres pour colorier le Père Noël ?,,, ,Anae/2428.cha,1,clara,,,
4903,CHI,target_child,<non xxx> [=! gémit] .,,, ,Anae/2428.cha,MOT,clara,,,
4904,MOT,mother,oui ?,,, ,Anae/2428.cha,1,clara,,,
4905,MOT,mother,regarde je vais te montrer les nouveaux feutres que j'ai achetés tout à l'heure .,,, ,Anae/2428.cha,1,clara,,,
4906,CHI,target_child,.,%act CHI suit MOT ,,%act CHI suit MOT  ,Anae/2428.cha,NA,clara,,,
4907,CHI,target_child,.,%act CHI prend les feutres que MOT lui tend ,,%act CHI prend les feutres que MOT lui tend  ,Anae/2428.cha,NA,clara,,,
4908,MOT,mother,quelle couleur tu veux pour colorier le Père Noël ?,,, ,Anae/2428.cha,1,clara,,,
4909,CHI,target_child,euh j'ai ‹rien (.)› dans ma main .,,, ,Anae/2428.cha,MOT,clara,,,
4910,MOT,mother,il est de quelle couleur le Père Noël ?,,, ,Anae/2428.cha,1,clara,,,
4911,CHI,target_child,euh bleu !,,, ,Anae/2428.cha,MOT,clara,,,
4912,MOT,mother,t(u) es sûre ?,,, ,Anae/2428.cha,1,clara,,,
4913,CHI,target_child,oh j'arrive pas !,%act CHI essaye d'ouvrir la boîte de feutres ,,%act CHI essaye d'ouvrir la boîte de feutres  ,Anae/2428.cha,MOT,clara,,,
4914,CHI,target_child,ah !,,, ,Anae/2428.cha,MOT,clara,,,
4915,CHI,target_child,[=! bruit d'effort] .,,, ,Anae/2428.cha,NA,clara,,,
4916,MOT,mother,donne .,%act MOT prend la boîte de feutres ,,%act MOT prend la boîte de feutres  ,Anae/2428.cha,1,clara,,,
4917,CHI,target_child,non !,,, ,Anae/2428.cha,MOT,clara,,,
4918,CHI,target_child,‹non [/]› ‹non [/]› non !,,, ,Anae/2428.cha,MOT,clara,,,
4919,MOT,mother,mais il est dur à ouvrir regarde .,,, ,Anae/2428.cha,1,clara,,,
4920,MOT,mother,comme ça .,,, ,Anae/2428.cha,1,clara,,,
4921,CHI,target_child,non .,,, ,Anae/2428.cha,MOT,clara,,,
4922,CHI,target_child,‹non [/]› non .,,, ,Anae/2428.cha,MOT,clara,,,
4923,CHI,target_child,‹non [=! gémit]› .,,, ,Anae/2428.cha,MOT,clara,,,
4924,CHI,target_child,‹non [/]› non .,,, ,Anae/2428.cha,MOT,clara,,,
4925,CHI,target_child,pas cassé .,,, ,Anae/2428.cha,MOT,clara,,,
4926,CHI,target_child,il est où le bleu ?,%act CHI regarde dans la boîte de feutres ,%com on entend le chien aboyer en arrière fond,%act CHI regarde dans la boîte de feutres  %com on entend le chien aboyer en arrière fond,Anae/2428.cha,MOT,clara,,,
4927,CHI,target_child,.,%act CHI sort le feutre jaune ,,%act CHI sort le feutre jaune  ,Anae/2428.cha,NA,clara,,,
4928,MOT,mother,c'est le bleu que tu veux ?,,, ,Anae/2428.cha,1,clara,,,
4929,CHI,target_child,ouais .,,, ,Anae/2428.cha,MOT,clara,,,
4930,MOT,mother,regarde .,,, ,Anae/2428.cha,1,clara,,,
4931,MOT,mother,il faut bien remettre les bouchons hein .,%act MOT donne le feutre bleu à CHI ,,%act MOT donne le feutre bleu à CHI  ,Anae/2428.cha,1,clara,,,
