utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotation2	annotator_name2	Diff_annotations	keychild	speaker	role_adressee	register
33213	MOT	mother	le roi				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33214	MOT	mother	le roi et la reine				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33216	MOT	mother	mhm				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33219	MOT	mother	on va baisser fermer la porte hein www			%sit  la mère de the ferme la porte 16425281649833/Theotime/2324a.cha	Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33221	MOT	mother	euh				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33224	MOT	mother	qu'estce tu fais?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33226	MOT	mother	alors				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33227	MOT	mother	oh tiens celuilà il a une drôle de forme			%sit  la mère de Tim attrape une pièce et la regarde/Theotime/2324a.cha	Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33228	MOT	mother	peutêtre xxx				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33229	MOT	mother	qu'estce qu'on peut faire avec ça?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33231	MOT	mother	ouh la la là				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33232	MOT	mother	tu es en train de				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33233	MOT	mother	hein				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33234	MOT	mother	qu'estce tu fais là?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33236	MOT	mother	oui				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33238	MOT	mother	pourquoi faire tu as renversé?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33240	MOT	mother	pour?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33242	MOT	mother	un blato@c				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33243	MOT	mother	qu'estce que c'est ça?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33245	MOT	mother	pour faire un château				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33248	MOT	mother	mh				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33260	MOT	mother	pourquoi tu parles de ça?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33262	MOT	mother	www tu penses à quoi là?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33265	MOT	mother	va aller voir quoi nous?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33269	MOT	mother	ah non non				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33270	MOT	mother	moi ça va pas hein				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33271	MOT	mother	ils sont trop gros mes pieds				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33274	MOT	mother	mais c'est pas des chaussons tu sais bien				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33275	MOT	mother	vous vous www amusez à ça mais				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33276	MOT	mother	après ça sali tout				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33277	MOT	mother	non non non non mais			%sit  Tim essaie de lui mettre le cercle en mousse autour du peid/Theotime/2324a.cha	Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33278	MOT	mother	ah la la regarde le château				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33279	MOT	mother	il s'écroule				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33280	MOT	mother	il s'est écroulé				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33281	MOT	mother	non non				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33282	MOT	mother	pas au bout du				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33285	MOT	mother	mais non				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33286	MOT	mother	regarde				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33287	MOT	mother	regarde mes pieds				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33288	MOT	mother	ils sont trop grands				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33290	MOT	mother	et toi essaie avec ton pied				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33291	MOT	mother	enlève ton chausson				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33294	MOT	mother	toi?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33295	MOT	mother	elles sont pas trop grandes				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33296	MOT	mother	enlève ton chausson puis essaye de le mettre				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33298	MOT	mother	et ben				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33302	MOT	mother	allez				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33303	MOT	mother	tu veux jouer encore au château?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33305	MOT	mother	où on range?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33325	MOT	mother	tu veux faire un canapé				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33326	MOT	mother	bah fais un canapé				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33329	MOT	mother	c'est un fauteuil aussi				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33330	MOT	mother	regarde				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33333	MOT	mother	ça c'est un fauteuil				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33338	MOT	mother	un fauteuil comme làbas?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33340	MOT	mother	ah bon?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33341	MOT	mother	c'est quoi comment un fauteuil comme làbas?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33343	MOT	mother	regarde				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33344	MOT	mother	c'est comme ça?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33345	MOT	mother	ça c'est un canapé?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33346	MOT	mother	non?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33347	MOT	mother	deux places				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33349	MOT	mother	il y a deux places				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33350	MOT	mother	et après hop				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33351	MOT	mother	deux fauteuils				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33352	MOT	mother	avec				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33353	MOT	mother	bah on peut faire encore un canapé euh				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33354	MOT	mother	si encore un				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33355	MOT	mother	euh				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33356	MOT	mother	où c'est qu'il est le				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33359	MOT	mother	ah y a les bleus là				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33360	MOT	mother	de bleus				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33361	MOT	mother	tu tu me donnes un www autre comme ça Tim?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33362	MOT	mother	y en a pas un làbas là?				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33363	MOT	mother	comme ça				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33364	MOT	mother	béh				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33365	MOT	mother	non comme ça				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33366	MOT	mother	non y en a plus			%sit  Tim regarde les pièces autour de lui/Theotime/2324a.cha	Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33368	MOT	mother	si làbas				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33369	MOT	mother	regarde y en a un làbas comme ça				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33370	MOT	mother	regarde			%sit  Tim regarde le doigt de sa mère/Theotime/2324a.cha	Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33372	MOT	mother	là				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33373	MOT	mother	la bleue là				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33375	MOT	mother	regarde				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33378	MOT	mother	fais pas le couillon là				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33381	MOT	mother	tiens				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33382	MOT	mother	regarde				Theotime/2324a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
33384	MOT	mother	et regarde				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33385	MOT	mother	mais si ça c'est un canapé puis ça c'est deux fauteuils				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33392	MOT	mother	www comme ça dans ce sens là				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33396	MOT	mother	mh				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33399	MOT	mother	alors là on peut mettre celuilà regarde				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33400	MOT	mother	ohlàlà bah alors là il est un grand dossier hein				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33401	MOT	mother	là on peut s'appuyer euh				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33405	MOT	mother	on trouve un www autre pour mettre là?				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33407	MOT	mother	bah il faut chercher				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33409	MOT	mother	c'est comme ça que tu cherches toi?			%sit  Tim continue d'écarter les pièces 2322223233187/Theotime/2324a.cha	Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33410	MOT	mother	Tim Tim Tim Tim				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33411	MOT	mother	attends				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33412	MOT	mother	après pour ramasser on va courir dans toute la pièce hein				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33413	MOT	mother	ça ça marche pas non			%sit  elle ramasse une pièce et la regarde/Theotime/2324a.cha	Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33414	MOT	mother	euh				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33415	MOT	mother	je sais pas si				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33416	MOT	mother	mais doit il y en avoir d'autres				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33417	MOT	mother	mh				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33418	MOT	mother	on remet dans le carton?				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33421	MOT	mother	dans la boite?				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33423	MOT	mother	allez vas y				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33425	MOT	mother	c'est bien				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33432	MOT	mother	tu ranges le petites oui et les gros			%sit  Tim et sa mère rangent 2415165242414/Theotime/2324a.cha	Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33433	MOT	mother	allez				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33434	MOT	mother	maman elle t'aide un petit peu?				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33436	MOT	mother	on fait tous les deux?				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33437	MOT	mother	allez				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33438	MOT	mother	toi tu as mis tous les bleus toi				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33441	MOT	mother	www				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33443	MOT	mother	mh				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33445	MOT	mother	ouh la la			%sit  Tim et sa mère rangent 244759725563/Theotime/2324a.cha	Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33448	MOT	mother	www				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33449	MOT	mother	ouh la				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33451	MOT	mother	éh éh éh				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33453	MOT	mother	doucement quand même				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33456	MOT	mother	www				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33458	MOT	mother	xxx				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33459	MOT	mother	tu dis n'importe quoi là hein				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33462	MOT	mother	mh			%sit  Tim jette ses pièces par terre/Theotime/2324a.cha	Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33463	MOT	mother	oh bah non				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33465	MOT	mother	tu fais du bruit				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33466	MOT	mother	attends				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33471	MOT	mother	éh				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33473	MOT	mother	arrête Tim				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33474	MOT	mother	ça fait du bruit				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33475	MOT	mother	les voisins en dessous euh				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33476	MOT	mother	hein				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33477	MOT	mother	c'est pas agréable			%sit  Tim ramasse ses pièces/Theotime/2324a.cha	Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33478	MOT	mother	hein				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33479	MOT	mother	d'entendre tomber des choses comme ça				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33481	MOT	mother	pardon				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33482	MOT	mother	oui c'est gentil mais				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33483	MOT	mother	mais je pense pas que				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33485	MOT	mother	www				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33486	MOT	mother	www				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33489	MOT	mother	c'est bien				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33490	MOT	mother	allez				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33491	MOT	mother	y en a plus que deux làbas regarde			%sit  la mère de Tim lui montre où se trouvent les dernières pièces à ranger Tim tourne la tête et regarde/Theotime/2324a.cha	Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33494	MOT	mother	elles sont de quelle couleur làbas?				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33497	MOT	mother	elles sont de quelle couleur?				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33500	MOT	mother	et oui				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33502	MOT	mother	ah bah y en a encore là tiens				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33503	MOT	mother	sur le tapis aussi				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33504	MOT	mother	après c'est fini				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33505	MOT	mother	regarde				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33506	MOT	mother	là xxx			%sit  Tim va vers les pièces que sa mère vient de lui montrer du doigt/Theotime/2324a.cha	Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33508	MOT	mother	voilà				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33510	MOT	mother	alors				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33511	MOT	mother	on range ça				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33514	MOT	mother	on joue à quoi maintenant?				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33516	MOT	mother	je sais pas				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33519	MOT	mother	www				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33521	MOT	mother	ouf				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33523	MOT	mother	faut que tu prennes le petit marteau puis le petit				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33524	MOT	mother	tu apportes le petit marteau là?				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33525	MOT	mother	si il te plaît Tim				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33527	MOT	mother	ah bon				Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33528	MOT	mother	bah tu xxx			%sit  Tim fait rouler sa voiture 27277952735815/Theotime/2324a.cha	Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33529	MOT	mother	il manque des morceaux hein encore à cellelà			%sit  Tim fait rouler sa voiture d'avant en arrière 27358152748637/Theotime/2324a.cha	Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33530	MOT	mother	éh éh			%sit  Tim joue avec sa voiture 27486372753588/Theotime/2324a.cha	Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33531	MOT	mother	une voiture de course?			%sit  Tim continue de jouer 2753588275755/Theotime/2324a.cha	Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33532	MOT	mother	hein?			%sit  Tim joue 27575528457/Theotime/2324a.cha	Theotime/2324a.cha	1	clara				Theotime	mother	Keychild	CDS
33543	MOT	mother	c'est très facile?				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33545	MOT	mother	ah c'est pas facile				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33546	MOT	mother	non				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33547	MOT	mother	plutôt				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33548	MOT	mother	pour enlever			%sit  la mère de Tim prend la voiture elle enlève une roue et la montre à Tim 15655196/Theotime/2324b.cha	Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33550	MOT	mother	www				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33553	MOT	mother	tu veux +				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33554	MOT	mother	bah vas y				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33557	MOT	mother	oh si tu es fort				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33559	MOT	mother	regarde				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33560	MOT	mother	euh force force			%sit  Tim tire sur la roue 332273417/Theotime/2324b.cha	Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33562	MOT	mother	www				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33565	MOT	mother	www ils s'en foutent ça les voisins				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33566	MOT	mother	que tu xxx				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33568	MOT	mother	fais voir			%sit  elle prend la voiture 473424972/Theotime/2324b.cha	Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33569	MOT	mother	regarde				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33570	MOT	mother	xxx ça			%sit  elle enlève la roue 512152748/Theotime/2324b.cha	Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33572	MOT	mother	tu les remets après				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33573	MOT	mother	d'accord?				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33575	MOT	mother	on peut en mettre une comme ça				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33576	MOT	mother	fais voir				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33577	MOT	mother	attends			%act  elle fait une construction avec la voiture Tim regarde/Theotime/2324b.cha	Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
33578	MOT	mother	j'ai jamais essayé comme ça				Theotime/2324b.cha	1	clara				Theotime	mother	Keychild	CDS
